gene_id	gene_name	pval
LOC111128959	LOC111128959	4.006068424668513e-05
LOC111131692	LOC111131692	4.006087683215831e-05
LOC111123870	LOC111123870	4.0101799620942615e-05
LOC111135486	LOC111135486	4.0405714145522344e-05
LOC111123688	LOC111123688	4.0446237752085704e-05
LOC111125167	LOC111125167	4.05045542985722e-05
LOC111104126	LOC111104126	4.0823349851305686e-05
LOC111117456	LOC111117456	4.0950962042754046e-05
LOC111099646	LOC111099646	4.130536383807872e-05
LOC111108415	LOC111108415	4.1356709990441197e-05
LOC111115844	LOC111115844	4.144850858346747e-05
LOC111107682	LOC111107682	4.146610928554361e-05
LOC111103894	LOC111103894	4.250182703908455e-05
LOC111137251	LOC111137251	4.3227422095317796e-05
LOC111117242	LOC111117242	4.337834670373365e-05
LOC111112671	LOC111112671	4.361469085124572e-05
LOC111124939	LOC111124939	4.388558028614577e-05
LOC111101612	LOC111101612	4.424263449754976e-05
LOC111109392	LOC111109392	4.4297228667887386e-05
LOC111119638	LOC111119638	4.487832396627358e-05
LOC111119471	LOC111119471	4.5016315414471116e-05
LOC111100880	LOC111100880	4.5603024187115144e-05
LOC111128299	LOC111128299	4.5975062678226114e-05
LOC111100842	LOC111100842	4.602071492162695e-05
LOC111111275	LOC111111275	4.642517483331462e-05
LOC111127079	LOC111127079	4.707719870985386e-05
LOC111132209	LOC111132209	4.721300456525383e-05
LOC111109079	LOC111109079	4.7386415289530835e-05
LOC111108052	LOC111108052	4.798424279908258e-05
LOC111117045	LOC111117045	4.8397365792732283e-05
LOC111101441	LOC111101441	4.857672567762322e-05
LOC111118629	LOC111118629	4.8699979906890584e-05
LOC111135739	LOC111135739	4.9328856074848664e-05
LOC111116078	LOC111116078	4.967980710041703e-05
LOC111110012	LOC111110012	4.980110211169154e-05
LOC111127777	LOC111127777	4.985309455013851e-05
LOC111107967	LOC111107967	5.0198851195399866e-05
LOC111115016	LOC111115016	5.0365452229503726e-05
LOC111116960	LOC111116960	5.0779931597490986e-05
LOC111134746	LOC111134746	5.108467866765472e-05
LOC111099596	LOC111099596	5.112537457745395e-05
LOC111103215	LOC111103215	5.1134177210100356e-05
LOC111126316	LOC111126316	5.115248916346555e-05
LOC111121511	LOC111121511	5.115448012734018e-05
LOC111111542	LOC111111542	5.1941522631056755e-05
LOC111101604	LOC111101604	5.2099902019319315e-05
LOC111122888	LOC111122888	5.273429522034952e-05
LOC111136426	LOC111136426	5.287763729746663e-05
LOC111103991	LOC111103991	5.3397016700145685e-05
LOC111130642	LOC111130642	5.364909393492702e-05
LOC111122617	LOC111122617	5.4273535468374624e-05
LOC111106282	LOC111106282	5.493235755610811e-05
LOC111111288	LOC111111288	5.509216805624263e-05
LOC111107093	LOC111107093	5.519811611937562e-05
LOC111104125	LOC111104125	5.5202188488321865e-05
LOC111105541	LOC111105541	5.541977952031746e-05
LOC111107112	LOC111107112	5.5672098511180595e-05
LOC111104098	LOC111104098	5.57863882756606e-05
LOC111103603	LOC111103603	5.5811354070997766e-05
LOC111118943	LOC111118943	5.6301541568700816e-05
LOC111110630	LOC111110630	5.651209036494666e-05
LOC111138507	LOC111138507	5.669750208357023e-05
LOC111106605	LOC111106605	5.686940767426489e-05
LOC111119330	LOC111119330	5.744587546689443e-05
LOC111108096	LOC111108096	5.771595028984062e-05
LOC111135740	LOC111135740	5.788393805076635e-05
LOC111100413	LOC111100413	5.8397653572248876e-05
LOC111130033	LOC111130033	5.845981467773122e-05
LOC111135661	LOC111135661	5.856325663131369e-05
LOC111131490	LOC111131490	5.9302953546696914e-05
LOC111108486	LOC111108486	5.98288733460077e-05
LOC111136850	LOC111136850	5.991027491871339e-05
LOC111118983	LOC111118983	6.0061059091222576e-05
LOC111125116	LOC111125116	6.0623623383321165e-05
LOC111105833	LOC111105833	6.063550060837681e-05
LOC111134341	LOC111134341	6.0658421304462584e-05
LOC111127013	LOC111127013	6.096500634360574e-05
LOC111117100	LOC111117100	6.100177730833219e-05
LOC111102900	LOC111102900	6.101172616103945e-05
LOC111122374	LOC111122374	6.125526200086749e-05
LOC111101193	LOC111101193	6.168520696670037e-05
LOC111123087	LOC111123087	6.185316681424519e-05
LOC111113640	LOC111113640	6.219168616979182e-05
LOC111118597	LOC111118597	6.223433528334822e-05
LOC111126225	LOC111126225	6.270091270285294e-05
LOC111125727	LOC111125727	6.282164615182311e-05
LOC111114606	LOC111114606	6.307127370928014e-05
LOC111102479	LOC111102479	6.345642976052228e-05
LOC111118802	LOC111118802	6.379811547945475e-05
LOC111102258	LOC111102258	6.430747242522968e-05
LOC111099823	LOC111099823	6.438282588152028e-05
LOC111129978	LOC111129978	6.476225244652431e-05
LOC111107573	LOC111107573	6.599046735011291e-05
LOC111127413	LOC111127413	6.611017880023294e-05
LOC111127084	LOC111127084	6.707683282132486e-05
LOC111136003	LOC111136003	6.720244906633804e-05
LOC111106747	LOC111106747	6.721862668740026e-05
LOC111135288	LOC111135288	6.742813585964254e-05
LOC111131259	LOC111131259	6.751123278229544e-05
LOC111136402	LOC111136402	6.767887274323455e-05
LOC111110471	LOC111110471	6.808882885011776e-05
LOC111119669	LOC111119669	6.946796466590306e-05
LOC111135118	LOC111135118	6.962194221250785e-05
LOC111114484	LOC111114484	6.991749971768824e-05
LOC111122270	LOC111122270	7.004697414005397e-05
LOC111137235	LOC111137235	7.017991548563681e-05
LOC111109598	LOC111109598	7.066384773669518e-05
LOC111115587	LOC111115587	7.075048919900541e-05
LOC111101829	LOC111101829	7.147220825157538e-05
LOC111117993	LOC111117993	7.163673238668239e-05
LOC111126013	LOC111126013	7.172346967745224e-05
LOC111112680	LOC111112680	7.17531367296064e-05
LOC111102454	LOC111102454	7.180278022436762e-05
LOC111102777	LOC111102777	7.180569857013548e-05
LOC111129163	LOC111129163	7.253273959199663e-05
LOC111102229	LOC111102229	7.336546059278655e-05
LOC111131662	LOC111131662	7.363095513013357e-05
LOC111111495	LOC111111495	7.371227560660168e-05
LOC111136362	LOC111136362	7.44200956143876e-05
LOC111136691	LOC111136691	7.565070575954749e-05
LOC111112510	LOC111112510	7.623634269600366e-05
LOC111123286	LOC111123286	7.646291956265133e-05
LOC111122209	LOC111122209	7.730898430711994e-05
LOC111123509	LOC111123509	7.736310248855734e-05
LOC111107587	LOC111107587	7.753934493690658e-05
LOC111114467	LOC111114467	7.764370844511716e-05
LOC111132174	LOC111132174	7.833775369557589e-05
LOC111117764	LOC111117764	7.891701966569856e-05
LOC111121775	LOC111121775	7.903154843074637e-05
LOC111130511	LOC111130511	7.932539694949867e-05
LOC111133165	LOC111133165	7.96305503305437e-05
LOC111108057	LOC111108057	8.030547832053278e-05
LOC111122742	LOC111122742	8.039986220949075e-05
LOC111107949	LOC111107949	8.054190930636305e-05
LOC111115908	LOC111115908	8.056006351596895e-05
LOC111103151	LOC111103151	8.099132563017693e-05
LOC111106215	LOC111106215	8.1199831427865e-05
LOC111105579	LOC111105579	8.150204506783451e-05
LOC111131441	LOC111131441	8.15465764279953e-05
LOC111105503	LOC111105503	8.175445500033194e-05
LOC111104752	LOC111104752	8.181589301961893e-05
LOC111108656	LOC111108656	8.207966670580005e-05
LOC111104385	LOC111104385	8.257982928891131e-05
LOC111127325	LOC111127325	8.279283936922619e-05
LOC111128873	LOC111128873	8.337256953670736e-05
LOC111104922	LOC111104922	8.340971039922394e-05
LOC111125803	LOC111125803	8.356844629911283e-05
LOC111111540	LOC111111540	8.375358503744478e-05
LOC111132216	LOC111132216	8.430291282860264e-05
LOC111122923	LOC111122923	8.460430691545612e-05
LOC111102500	LOC111102500	8.532716574391832e-05
LOC111106384	LOC111106384	8.547112759048147e-05
LOC111136032	LOC111136032	8.61696291540299e-05
LOC111127898	LOC111127898	8.623400752541901e-05
LOC111137832	LOC111137832	8.752215668118248e-05
LOC111129159	LOC111129159	8.79392331970095e-05
LOC111099549	LOC111099549	8.810212775275657e-05
LOC111111240	LOC111111240	8.825072260069832e-05
LOC111102960	LOC111102960	8.843333714554157e-05
LOC111107834	LOC111107834	8.886980435641145e-05
LOC111100179	LOC111100179	8.924868987277663e-05
LOC111111168	LOC111111168	8.937198827036876e-05
LOC111115819	LOC111115819	8.972851237301879e-05
LOC111104661	LOC111104661	8.97454415566031e-05
LOC111103449	LOC111103449	8.979324662530924e-05
LOC111126161	LOC111126161	8.999132129083955e-05
LOC111130069	LOC111130069	9.004613447167616e-05
LOC111105561	LOC111105561	9.027501529564066e-05
LOC111104046	LOC111104046	9.035348370525735e-05
LOC111126634	LOC111126634	9.142579891929776e-05
LOC111099147	LOC111099147	9.146775961224448e-05
LOC111127724	LOC111127724	9.155247439736637e-05
LOC111130683	LOC111130683	9.183302261371674e-05
LOC111124321	LOC111124321	9.19730535912867e-05
LOC111128648	LOC111128648	9.225403644487419e-05
LOC111111401	LOC111111401	9.257157010774171e-05
LOC111123438	LOC111123438	9.273787655028542e-05
LOC111100119	LOC111100119	9.358490014435229e-05
LOC111111815	LOC111111815	9.46246591424431e-05
LOC111136054	LOC111136054	9.474790106852366e-05
LOC111107282	LOC111107282	9.526442083250787e-05
LOC111115301	LOC111115301	9.529537383966013e-05
LOC111114134	LOC111114134	9.591053419749046e-05
LOC111106857	LOC111106857	9.618771507585438e-05
LOC111103019	LOC111103019	9.672558160561262e-05
LOC111113421	LOC111113421	9.727285478504555e-05
LOC111111916	LOC111111916	9.7445069547906e-05
LOC111132225	LOC111132225	9.803936870224594e-05
LOC111104414	LOC111104414	9.821363067896828e-05
LOC111121954	LOC111121954	9.822893178567383e-05
LOC111108500	LOC111108500	9.843298145788887e-05
LOC111123154	LOC111123154	9.907901025964206e-05
LOC111136234	LOC111136234	9.928780420943971e-05
LOC111134795	LOC111134795	9.990485053363644e-05
LOC111117956	LOC111117956	9.9921897902772e-05
LOC111114396	LOC111114396	0.00010005574972093333
LOC111133251	LOC111133251	0.00010007280993811266
LOC111101539	LOC111101539	0.00010028857946218051
LOC111112348	LOC111112348	0.00010155147629582265
LOC111135553	LOC111135553	0.00010158886422914097
LOC111130599	LOC111130599	0.0001022407334856637
LOC111110539	LOC111110539	0.00010279901251621208
LOC111136438	LOC111136438	0.00010298378819395222
LOC111136152	LOC111136152	0.00010488210681408941
LOC111123292	LOC111123292	0.0001054177050773548
LOC111114605	LOC111114605	0.00010551547840731689
LOC111127447	LOC111127447	0.00010659180704501134
LOC111115155	LOC111115155	0.00010659792963156393
LOC111134643	LOC111134643	0.00010710158744232894
LOC111131326	LOC111131326	0.00010890548764493126
LOC111117437	LOC111117437	0.00010908353161824728
LOC111114036	LOC111114036	0.0001091365761529815
LOC111124636	LOC111124636	0.00011030696614797685
LOC111100147	LOC111100147	0.00011055936946854866
LOC111119402	LOC111119402	0.00011072817261166442
LOC111122138	LOC111122138	0.0001111702524459901
LOC111108525	LOC111108525	0.00011125359557561397
LOC111107404	LOC111107404	0.00011168970741789533
LOC111136725	LOC111136725	0.00011225039352816729
LOC111121141	LOC111121141	0.00011279244985201497
LOC111131070	LOC111131070	0.00011286506095159459
LOC111126818	LOC111126818	0.00011302157583566965
LOC111112892	LOC111112892	0.00011310781557670056
LOC111113809	LOC111113809	0.00011317688635418696
LOC111116824	LOC111116824	0.00011370026089469288
LOC111119791	LOC111119791	0.00011413683218371699
LOC111099486	LOC111099486	0.00011517259489381631
LOC111109477	LOC111109477	0.00011538254609282255
LOC111101160	LOC111101160	0.00011574296704139435
LOC111137800	LOC111137800	0.0001167359128548162
LOC111116947	LOC111116947	0.00011716844122025391
LOC111118702	LOC111118702	0.00011807775955402223
LOC111108184	LOC111108184	0.00011847637239326341
LOC111128375	LOC111128375	0.00011863635333061294
LOC111111204	LOC111111204	0.0001187154381945237
LOC111117607	LOC111117607	0.00011932785621694621
LOC111138300	LOC111138300	0.00011942023157180481
LOC111118146	LOC111118146	0.00011942984641526695
LOC111136673	LOC111136673	0.00011974858194478052
LOC111102363	LOC111102363	0.00012005249439964356
LOC111120973	LOC111120973	0.00012039725110945001
LOC111121720	LOC111121720	0.00012040041084124607
LOC111128914	LOC111128914	0.00012083766462175658
LOC111115883	LOC111115883	0.0001210595535384747
LOC111119912	LOC111119912	0.00012210030963265346
LOC111100999	LOC111100999	0.00012230253622939118
LOC111119613	LOC111119613	0.0001227179713135939
LOC111106880	LOC111106880	0.0001230145909244982
LOC111104440	LOC111104440	0.00012305103700316914
LOC111137744	LOC111137744	0.00012311513534257352
LOC111100300	LOC111100300	0.00012316786534729516
LOC111125938	LOC111125938	0.00012330100484306378
LOC111111059	LOC111111059	0.00012341871802662682
LOC111112487	LOC111112487	0.0001244300362878721
LOC111107510	LOC111107510	0.00012467129745806222
LOC111110686	LOC111110686	0.0001250231750498405
LOC111134705	LOC111134705	0.0001254698090406781
LOC111122386	LOC111122386	0.00012579165142808366
LOC111110723	LOC111110723	0.00012731238792631418
LOC111119865	LOC111119865	0.00012770359525402932
LOC111116789	LOC111116789	0.0001280562089781081
LOC111126626	LOC111126626	0.00012840261809964407
LOC111130771	LOC111130771	0.00013012122709182237
LOC111105184	LOC111105184	0.0001301633630056049
LOC111132667	LOC111132667	0.0001313538404924844
LOC111129280	LOC111129280	0.00013149446895484475
LOC111125669	LOC111125669	0.00013278728503270798
LOC111118268	LOC111118268	0.00013280586188226627
LOC111099169	LOC111099169	0.0001336636118497748
LOC111128031	LOC111128031	0.00013396779165000206
LOC111101650	LOC111101650	0.00013465017231517308
LOC111117715	LOC111117715	0.00013508479331795898
LOC111136146	LOC111136146	0.00013634869303691448
LOC111131113	LOC111131113	0.00013646418658551309
LOC111101920	LOC111101920	0.0001381920943047839
LOC111130070	LOC111130070	0.00013837602933242414
LOC111104101	LOC111104101	0.00013930799537699453
LOC111133994	LOC111133994	0.00013937849241451306
LOC111101267	LOC111101267	0.00013967506994487828
LOC111127933	LOC111127933	0.0001406728174161862
LOC111135654	LOC111135654	0.00014068030489365016
LOC111112002	LOC111112002	0.00014140787353811405
LOC111111397	LOC111111397	0.00014142950714872923
LOC111125834	LOC111125834	0.00014177750036092188
LOC111130587	LOC111130587	0.00014203986628619978
LOC111107234	LOC111107234	0.00014245532423414142
LOC111128068	LOC111128068	0.00014300289390735294
LOC111123728	LOC111123728	0.00014353549249940286
LOC111119850	LOC111119850	0.00014500440227028396
LOC111129360	LOC111129360	0.00014593357291312945
LOC111110311	LOC111110311	0.00014639259542712578
LOC111136344	LOC111136344	0.00014659230760645267
LOC111114549	LOC111114549	0.00014673120436132364
LOC111137106	LOC111137106	0.00014733687418499832
LOC111120236	LOC111120236	0.00014809869626180357
LOC111130925	LOC111130925	0.00014872869058289189
LOC111130015	LOC111130015	0.00014896963903837852
LOC111115065	LOC111115065	0.000149028895258622
LOC111125706	LOC111125706	0.0001502012593608776
LOC111133765	LOC111133765	0.0001510620114636687
LOC111116093	LOC111116093	0.00015215535295910905
LOC111109132	LOC111109132	0.0001522973690551359
LOC111116632	LOC111116632	0.00015317100286723397
LOC111122856	LOC111122856	0.00015351511359558754
LOC111119713	LOC111119713	0.00015367515366442754
LOC111115889	LOC111115889	0.0001541188683823975
LOC111134742	LOC111134742	0.00015460112022674716
LOC111107406	LOC111107406	0.00015726888900375002
LOC111104398	LOC111104398	0.00015738382167126763
LOC111124358	LOC111124358	0.0001574408569759657
LOC111135580	LOC111135580	0.0001585473785980488
LOC111105380	LOC111105380	0.00015883360590241997
LOC111132049	LOC111132049	0.0001599727320861508
LOC111135632	LOC111135632	0.00016087953283152592
LOC111116728	LOC111116728	0.0001612997773882076
LOC111112922	LOC111112922	0.00016156020352673823
LOC111109439	LOC111109439	0.00016217972693200331
LOC111104516	LOC111104516	0.00016368748087411793
LOC111111504	LOC111111504	0.0001638358400626158
LOC111100394	LOC111100394	0.00016455427762124104
LOC111128982	LOC111128982	0.00016487942238440059
LOC111112667	LOC111112667	0.00016595494634204352
LOC111108638	LOC111108638	0.00016649517427421332
LOC111099593	LOC111099593	0.0001668928916517534
LOC111121072	LOC111121072	0.0001671152748230708
LOC111110518	LOC111110518	0.00016855169519975035
LOC111104478	LOC111104478	0.0001689462449403853
LOC111131310	LOC111131310	0.00016994132503301624
LOC111101316	LOC111101316	0.00017046074555626228
LOC111107233	LOC111107233	0.00017273886899924574
LOC111106363	LOC111106363	0.00017365447039532672
LOC111133606	LOC111133606	0.00017371227996311315
LOC111135204	LOC111135204	0.00017567543867691215
LOC111133731	LOC111133731	0.00017633548738621183
LOC111099613	LOC111099613	0.0001764997234719589
LOC111136278	LOC111136278	0.00017716712597231002
LOC111132329	LOC111132329	0.00017747045084814774
LOC111133988	LOC111133988	0.00017752901052287524
LOC111113357	LOC111113357	0.00017768574359559083
LOC111124120	LOC111124120	0.00017781393227049239
LOC111126448	LOC111126448	0.00017831587769294408
LOC111103982	LOC111103982	0.00017882427991487506
LOC111128282	LOC111128282	0.00017973150556344056
LOC111105733	LOC111105733	0.00018165778665334232
LOC111121090	LOC111121090	0.0001824777568877632
LOC111136393	LOC111136393	0.00018254932205262025
LOC111125453	LOC111125453	0.00018352557118603746
LOC111127037	LOC111127037	0.0001836069305638752
LOC111134211	LOC111134211	0.00018529911974430956
LOC111133668	LOC111133668	0.0001863889263782262
LOC111121724	LOC111121724	0.0001864711015271487
LOC111111518	LOC111111518	0.00018728757738452012
LOC111102140	LOC111102140	0.00018748116028262924
LOC111122043	LOC111122043	0.00018787791388597599
LOC111137462	LOC111137462	0.00018957930869009163
LOC111122137	LOC111122137	0.00018969610660918426
LOC111107868	LOC111107868	0.00019139649209914936
LOC111136492	LOC111136492	0.00019164813939413696
LOC111127825	LOC111127825	0.00019175409551393558
LOC111132497	LOC111132497	0.0001924265889956875
LOC111124579	LOC111124579	0.00019315987692996607
LOC111135602	LOC111135602	0.0001932941194632831
LOC111101105	LOC111101105	0.00019346329304715216
LOC111130265	LOC111130265	0.0001937258293062235
LOC111135382	LOC111135382	0.00019402946820433521
LOC111101576	LOC111101576	0.00019428591664337686
LOC111117758	LOC111117758	0.00019434264463452847
LOC111120758	LOC111120758	0.00019491781984424825
LOC111101471	LOC111101471	0.0001957363554913791
LOC111135051	LOC111135051	0.0001959809761499451
LOC111103028	LOC111103028	0.00019702047738521183
LOC111103707	LOC111103707	0.00019715638485242324
LOC111110944	LOC111110944	0.00019772498845595013
LOC111133669	LOC111133669	0.0001982030202558704
LOC111104723	LOC111104723	0.0001986277723716149
LOC111107278	LOC111107278	0.000199291686883693
LOC111116665	LOC111116665	0.00020001732200495084
LOC111108209	LOC111108209	0.00020106621393994352
LOC111108504	LOC111108504	0.0002015210304744407
LOC111108377	LOC111108377	0.00020199981664193725
LOC111135419	LOC111135419	0.00020304418045705744
LOC111101540	LOC111101540	0.00020306576686137442
LOC111137466	LOC111137466	0.00020541731349742393
